brokered_by,status,price,bed,bath,acre_lot,street,city,state,zip_code,house_size,prev_sold_date
81080.0,sold,749800.0,4.0,3.0,0.21,1240432.0,Chaska,Minnesota,55318.0,3224.0,2021-11-22
78167.0,sold,359900.0,3.0,2.0,0.17,671012.0,Lakeville,Minnesota,55044.0,2225.0,2021-11-22
57600.0,sold,595165.0,4.0,4.0,0.28,1689331.0,Lakeville,Minnesota,55044.0,3328.0,2021-11-22
55118.0,sold,239900.0,4.0,2.0,0.19,91856.0,New Prague,Minnesota,56071.0,1692.0,2021-11-24
5411.0,sold,325000.0,2.0,2.0,0.04,121859.0,New Prague,Minnesota,56071.0,1710.0,2021-11-24
44280.0,sold,445058.0,3.0,3.0,0.24,1819869.0,Jordan,Minnesota,55352.0,2785.0,2021-11-24
57600.0,sold,452585.0,3.0,2.0,0.35,359495.0,Carver,Minnesota,55315.0,1582.0,2021-11-24
65058.0,sold,329900.0,3.0,3.0,2.25,993837.0,Le Center,Minnesota,56057.0,2346.0,2021-11-29
56350.0,sold,325000.0,3.0,3.0,0.03,364491.0,Savage,Minnesota,55378.0,1741.0,2021-11-29
79221.0,sold,575000.0,4.0,3.0,2.51,855053.0,Prior Lake,Minnesota,55372.0,3302.0,2021-11-29
10270.0,sold,460000.0,4.0,3.0,0.25,842007.0,Northfield,Minnesota,55057.0,3186.0,2021-11-29
31361.0,sold,269900.0,2.0,3.0,0.02,1640234.0,Savage,Minnesota,55378.0,1644.0,2021-11-29
22611.0,sold,298967.0,2.0,3.0,0.03,472203.0,Shakopee,Minnesota,55379.0,1993.0,2021-11-29
78167.0,sold,315000.0,2.0,2.0,0.07,364097.0,Savage,Minnesota,55378.0,1560.0,2021-11-29
78167.0,sold,299000.0,3.0,4.0,0.04,352744.0,Prior Lake,Minnesota,55372.0,2176.0,2021-11-29
60010.0,sold,411765.0,3.0,3.0,0.18,554126.0,Carver,Minnesota,55315.0,1750.0,2021-11-29
13622.0,sold,539900.0,5.0,4.0,0.5,636282.0,Lakeville,Minnesota,55044.0,3396.0,2021-11-30
55118.0,sold,419900.0,4.0,3.0,2.01,300620.0,New Prague,Minnesota,56071.0,3118.0,2021-11-30
55118.0,sold,369900.0,5.0,3.0,0.88,1653823.0,New Prague,Minnesota,56071.0,2734.0,2021-11-30
22611.0,sold,319900.0,4.0,2.0,0.28,1595557.0,Belle Plaine,Minnesota,56011.0,2383.0,2021-11-30
106676.0,sold,199900.0,4.0,1.0,0.33,654968.0,Lonsdale,Minnesota,55046.0,1180.0,2021-11-30
44280.0,sold,477868.0,4.0,4.0,0.24,1818203.0,Jordan,Minnesota,55352.0,2888.0,2021-11-30
78167.0,sold,215000.0,3.0,2.0,0.14,1015855.0,Dundas,Minnesota,55019.0,2414.0,2021-12-01
100137.0,sold,295000.0,4.0,1.0,0.3,633502.0,New Prague,Minnesota,56071.0,2307.0,2021-12-01
52952.0,sold,294900.0,2.0,1.0,0.23,259171.0,Lonsdale,Minnesota,55046.0,2159.0,2021-12-01
35421.0,sold,300000.0,3.0,3.0,0.02,359577.0,Prior Lake,Minnesota,55372.0,2300.0,2021-12-03
67577.0,sold,399900.0,3.0,4.0,0.07,1644947.0,Savage,Minnesota,55378.0,2706.0,2021-12-03
106533.0,sold,235000.0,3.0,1.0,0.19,634619.0,New Prague,Minnesota,56071.0,1500.0,2021-12-03
22611.0,sold,475000.0,3.0,3.0,2.1,121675.0,Jordan,Minnesota,55352.0,1960.0,2021-12-03
102163.0,sold,239900.0,3.0,2.0,0.32,98429.0,New Prague,Minnesota,56071.0,1720.0,2021-12-03
22611.0,sold,290000.0,2.0,2.0,0.02,451293.0,Prior Lake,Minnesota,55372.0,1214.0,2021-12-03
31343.0,sold,289900.0,3.0,2.0,0.14,504563.0,Prior Lake,Minnesota,55372.0,1460.0,2021-12-03
79221.0,sold,295000.0,3.0,3.0,0.06,610393.0,Lakeville,Minnesota,55044.0,1596.0,2021-12-07
31330.0,sold,249500.0,3.0,2.0,0.18,994496.0,Faribault,Minnesota,55021.0,1769.0,2021-12-07
19319.0,sold,329900.0,3.0,2.0,0.23,1345665.0,Lonsdale,Minnesota,55046.0,1362.0,2021-12-07
55118.0,sold,410900.0,5.0,3.0,0.29,235767.0,New Prague,Minnesota,56071.0,2369.0,2021-12-07
23592.0,sold,299900.0,5.0,2.0,0.33,685143.0,Belle Plaine,Minnesota,56011.0,3478.0,2021-12-07
64793.0,sold,350000.0,4.0,2.0,0.38,648507.0,Lakeville,Minnesota,55044.0,2378.0,2021-11-04
32383.0,sold,240000.0,2.0,2.0,0.01,384403.0,Savage,Minnesota,55378.0,1408.0,2021-11-04
22611.0,sold,395000.0,4.0,2.0,0.3,478127.0,Lakeville,Minnesota,55044.0,2408.0,2021-11-04
69880.0,sold,240000.0,3.0,2.0,0.25,1365533.0,Lonsdale,Minnesota,55046.0,2105.0,2021-11-04
31367.0,sold,400000.0,4.0,3.0,0.35,666559.0,Lakeville,Minnesota,55044.0,2272.0,2021-11-04
73235.0,sold,239900.0,3.0,2.0,0.02,502818.0,Prior Lake,Minnesota,55372.0,1411.0,2021-11-04
77462.0,sold,532930.0,4.0,3.0,0.23,423052.0,Savage,Minnesota,55378.0,2621.0,2021-12-14
79221.0,sold,359900.0,4.0,2.0,0.25,1484171.0,Carver,Minnesota,55315.0,2256.0,2021-12-15
31343.0,sold,299900.0,3.0,4.0,0.05,412049.0,Prior Lake,Minnesota,55372.0,2333.0,2021-12-15
22611.0,sold,450000.0,4.0,3.0,0.33,127395.0,Shakopee,Minnesota,55379.0,2246.0,2021-12-15
30768.0,sold,575000.0,4.0,3.0,1.9,341002.0,Prior Lake,Minnesota,55372.0,2532.0,2021-12-15
30768.0,sold,825000.0,4.0,4.0,2.79,1494697.0,Shakopee,Minnesota,55379.0,3608.0,2021-12-15
79221.0,sold,579900.0,5.0,4.0,0.66,694064.0,Shakopee,Minnesota,55379.0,3526.0,2021-12-15
83315.0,sold,175000.0,2.0,2.0,0.02,468243.0,Prior Lake,Minnesota,55372.0,1065.0,2021-12-15
77462.0,sold,629990.0,4.0,3.0,0.22,343656.0,Prior Lake,Minnesota,55372.0,2979.0,2021-12-15
52952.0,sold,375000.0,4.0,4.0,0.42,1595335.0,Lonsdale,Minnesota,55046.0,2855.0,2021-12-15
22611.0,sold,319900.0,3.0,2.0,0.3,480683.0,Prior Lake,Minnesota,55372.0,1929.0,2021-12-15
22611.0,sold,429900.0,3.0,3.0,0.07,1100141.0,Prior Lake,Minnesota,55372.0,2722.0,2021-12-15
78167.0,sold,399900.0,4.0,3.0,0.5,1400412.0,Prior Lake,Minnesota,55372.0,2260.0,2021-12-15
52966.0,sold,134900.0,3.0,1.0,0.17,1459871.0,Montgomery,Minnesota,56069.0,950.0,2021-12-15
78167.0,sold,389900.0,4.0,2.0,0.19,381148.0,Prior Lake,Minnesota,55372.0,2082.0,2021-12-17
26383.0,sold,482430.0,4.0,4.0,0.27,534853.0,Carver,Minnesota,55315.0,2402.0,2021-12-17
13622.0,sold,250000.0,3.0,2.0,0.22,280598.0,Faribault,Minnesota,55021.0,1969.0,2021-12-17
55118.0,sold,150000.0,2.0,2.0,0.19,1477536.0,Montgomery,Minnesota,56069.0,571.0,2021-12-17
100900.0,sold,274000.0,3.0,2.0,0.55,645164.0,Lonsdale,Minnesota,55046.0,1620.0,2021-12-17
31344.0,sold,209900.0,2.0,1.0,0.28,27851.0,Faribault,Minnesota,55021.0,1008.0,2021-12-17
83296.0,sold,195000.0,2.0,2.0,0.04,465470.0,Prior Lake,Minnesota,55372.0,927.0,2021-12-17
71244.0,sold,232000.0,2.0,2.0,0.01,373117.0,Savage,Minnesota,55378.0,1244.0,2021-12-17
25751.0,sold,120900.0,3.0,3.0,0.2,1332278.0,Montgomery,Minnesota,56069.0,1130.0,2021-12-22
44280.0,sold,548460.0,5.0,4.0,0.25,1810592.0,Jordan,Minnesota,55352.0,3296.0,2021-12-22
95518.0,sold,325000.0,4.0,2.0,1.5,253339.0,Shakopee,Minnesota,55379.0,2044.0,2021-12-31
81071.0,sold,899125.0,4.0,4.0,0.5,1277013.0,Faribault,Minnesota,55021.0,4053.0,2021-12-31
78167.0,sold,800000.0,4.0,4.0,0.29,1096414.0,Prior Lake,Minnesota,55372.0,4857.0,2021-12-31
81071.0,sold,379900.0,4.0,2.0,1.43,110508.0,New Prague,Minnesota,56071.0,2145.0,2021-12-31
78167.0,sold,279000.0,3.0,2.0,0.16,697384.0,Lonsdale,Minnesota,55046.0,1250.0,2021-12-31
26383.0,sold,585030.0,5.0,4.0,0.39,339599.0,Carver,Minnesota,55315.0,3400.0,2021-12-31
39404.0,sold,679000.0,4.0,4.0,0.36,1614180.0,Savage,Minnesota,55378.0,4132.0,2021-12-30
78167.0,sold,799000.0,3.0,4.0,5.0,1527225.0,Prior Lake,Minnesota,55372.0,3836.0,2021-12-30
78167.0,sold,399900.0,6.0,3.0,1.86,445041.0,Prior Lake,Minnesota,55372.0,2510.0,2021-12-30
16980.0,sold,430000.0,4.0,4.0,0.34,1575626.0,Lonsdale,Minnesota,55046.0,3482.0,2021-12-30
80045.0,sold,499900.0,4.0,3.0,0.33,1468764.0,Elko New Market,Minnesota,55054.0,3355.0,2021-12-30
78167.0,sold,325000.0,3.0,2.0,0.16,211126.0,Farmington,Minnesota,55024.0,1671.0,2021-12-30
76816.0,sold,359900.0,4.0,3.0,0.24,1672105.0,Northfield,Minnesota,55057.0,2006.0,2021-12-30
52777.0,sold,285000.0,4.0,2.0,0.28,541108.0,Farmington,Minnesota,55024.0,1559.0,2021-12-30
81071.0,sold,189000.0,4.0,2.0,0.24,211602.0,Faribault,Minnesota,55021.0,2742.0,2021-12-30
78167.0,sold,374900.0,4.0,2.0,0.36,1301172.0,Savage,Minnesota,55378.0,2308.0,2021-12-30
30768.0,sold,650000.0,4.0,3.0,0.25,641267.0,Lakeville,Minnesota,55044.0,3998.0,2021-12-30
79221.0,sold,290000.0,3.0,3.0,0.06,1113217.0,Prior Lake,Minnesota,55372.0,1601.0,2021-12-30
52952.0,sold,399900.0,4.0,2.0,0.39,594322.0,Farmington,Minnesota,55024.0,2396.0,2021-12-30
53245.0,sold,479900.0,4.0,3.0,1.23,827671.0,Burnsville,Minnesota,55306.0,3644.0,2021-12-30
83315.0,sold,269900.0,2.0,2.0,0.69,1530214.0,New Prague,Minnesota,56071.0,1638.0,2021-12-30
22611.0,sold,339000.0,4.0,2.0,0.28,476920.0,Lakeville,Minnesota,55044.0,1968.0,2021-12-30
53545.0,sold,325000.0,2.0,2.0,0.07,509898.0,Prior Lake,Minnesota,55372.0,1577.0,2021-12-30
30768.0,sold,360000.0,4.0,2.0,0.39,253276.0,Shakopee,Minnesota,55379.0,2306.0,2021-12-30
22611.0,sold,320000.0,4.0,2.0,0.28,1797407.0,Belle Plaine,Minnesota,56011.0,1747.0,2021-12-30
83296.0,sold,285000.0,3.0,2.0,0.04,1331812.0,Prior Lake,Minnesota,55372.0,1676.0,2021-12-30
71244.0,sold,334000.0,3.0,3.0,0.04,1559341.0,Savage,Minnesota,55378.0,2540.0,2021-12-30
31343.0,sold,795000.0,2.0,2.0,3.0,532777.0,Jordan,Minnesota,55352.0,1300.0,2021-12-30
52777.0,sold,367696.0,3.0,2.0,0.31,391183.0,New Prague,Minnesota,56071.0,1362.0,2021-12-30
57600.0,sold,467975.0,4.0,3.0,0.18,424593.0,Carver,Minnesota,55315.0,2271.0,2021-12-30
31343.0,sold,650000.0,4.0,4.0,0.32,1289482.0,Savage,Minnesota,55378.0,3721.0,2022-01-07
80045.0,sold,492800.0,5.0,4.0,0.31,126086.0,Jordan,Minnesota,55352.0,3358.0,2022-01-07
55052.0,sold,380900.0,4.0,2.0,0.19,1817671.0,Shakopee,Minnesota,55379.0,1900.0,2022-01-07
31344.0,sold,589900.0,4.0,3.0,0.31,354767.0,Prior Lake,Minnesota,55372.0,3626.0,2022-01-07
79221.0,sold,349900.0,3.0,3.0,0.47,1534054.0,Savage,Minnesota,55378.0,1824.0,2022-01-07
31343.0,sold,315000.0,4.0,2.0,0.27,167581.0,Belle Plaine,Minnesota,56011.0,1787.0,2022-01-07
30768.0,sold,249900.0,2.0,1.0,0.05,409121.0,Burnsville,Minnesota,55306.0,1202.0,2022-01-07
22611.0,sold,210000.0,2.0,1.0,0.2,621522.0,Lakeville,Minnesota,55044.0,1056.0,2022-01-07
44718.0,sold,280000.0,2.0,2.0,0.02,1646961.0,Savage,Minnesota,55378.0,1350.0,2022-01-07
31328.0,sold,565000.0,3.0,2.0,3.98,1185182.0,Jordan,Minnesota,55352.0,3140.0,2022-01-07
10590.0,sold,429900.0,5.0,3.0,0.25,1178575.0,Savage,Minnesota,55378.0,2623.0,2022-01-07
55052.0,sold,329900.0,5.0,3.0,0.28,1327765.0,Belle Plaine,Minnesota,56011.0,2728.0,2022-01-14
55052.0,sold,319900.0,4.0,2.0,0.16,1323467.0,Farmington,Minnesota,55024.0,1921.0,2022-01-14
52952.0,sold,450000.0,4.0,4.0,0.25,1262431.0,Prior Lake,Minnesota,55372.0,3103.0,2022-01-14
31342.0,sold,492500.0,3.0,3.0,0.1,470998.0,Lakeville,Minnesota,55044.0,3378.0,2022-01-14
22611.0,sold,389900.0,2.0,3.0,0.08,1599934.0,Savage,Minnesota,55378.0,3028.0,2022-01-14
57600.0,sold,540045.0,4.0,3.0,0.2,529693.0,Lakeville,Minnesota,55044.0,2945.0,2022-01-14
31356.0,sold,329900.0,2.0,2.0,0.45,445530.0,Faribault,Minnesota,55021.0,2998.0,2022-01-14
20337.0,sold,365000.0,3.0,3.0,0.28,729357.0,Belle Plaine,Minnesota,56011.0,3075.0,2022-01-14
78167.0,sold,264000.0,2.0,3.0,0.06,774427.0,Northfield,Minnesota,55057.0,2078.0,2022-01-14
31343.0,sold,699900.0,4.0,3.0,0.75,376491.0,Savage,Minnesota,55378.0,3566.0,2022-01-14
31356.0,sold,315500.0,2.0,2.0,0.21,874704.0,Faribault,Minnesota,55021.0,1468.0,2022-01-14
95126.0,sold,638520.0,4.0,4.0,0.23,1328180.0,Dundas,Minnesota,55019.0,3599.0,2022-01-14
55052.0,sold,330000.0,3.0,3.0,0.04,422686.0,Prior Lake,Minnesota,55372.0,2284.0,2022-01-31
57600.0,sold,484705.0,4.0,3.0,0.19,555378.0,Lakeville,Minnesota,55044.0,2328.0,2022-02-07
57847.0,sold,365900.0,3.0,3.0,0.32,680067.0,Lonsdale,Minnesota,55046.0,2533.0,2022-02-07
50633.0,sold,424900.0,4.0,3.0,0.42,232522.0,New Prague,Minnesota,56071.0,2700.0,2022-02-07
22611.0,sold,350000.0,2.0,2.0,2.0,1123292.0,Prior Lake,Minnesota,55372.0,2200.0,2022-02-18
64793.0,sold,355000.0,3.0,3.0,0.22,684159.0,Belle Plaine,Minnesota,56011.0,2455.0,2022-02-18
100900.0,sold,347900.0,4.0,2.0,0.33,952285.0,Lonsdale,Minnesota,55046.0,2800.0,2022-02-18
83302.0,sold,580000.0,4.0,3.0,0.61,1110041.0,Shakopee,Minnesota,55379.0,4676.0,2022-02-18
100137.0,sold,215000.0,2.0,1.0,0.06,1110552.0,Prior Lake,Minnesota,55372.0,1120.0,2022-02-18
33714.0,sold,184900.0,2.0,1.0,0.25,683821.0,Faribault,Minnesota,55021.0,936.0,2022-02-18
78167.0,sold,419900.0,4.0,3.0,0.31,1636616.0,Carver,Minnesota,55315.0,2300.0,2022-02-18
52777.0,sold,348476.0,3.0,2.0,0.33,692235.0,Lonsdale,Minnesota,55046.0,2724.0,2022-02-18
52777.0,sold,352999.0,3.0,2.0,0.47,1477656.0,Montgomery,Minnesota,56069.0,2800.0,2022-02-18
57600.0,sold,718380.0,5.0,4.0,0.27,576374.0,Lakeville,Minnesota,55044.0,3476.0,2022-02-25
57600.0,sold,473005.0,4.0,3.0,0.2,408858.0,Carver,Minnesota,55315.0,3379.0,2022-02-25
57600.0,sold,518630.0,4.0,3.0,0.2,420805.0,Carver,Minnesota,55315.0,3077.0,2022-02-25
67577.0,sold,351000.0,4.0,3.0,0.29,1805335.0,Lonsdale,Minnesota,55046.0,1911.0,2022-02-28
75611.0,sold,255000.0,2.0,2.0,0.02,1640916.0,Savage,Minnesota,55378.0,1947.0,2022-02-28
55118.0,sold,434900.0,5.0,3.0,0.21,125303.0,New Prague,Minnesota,56071.0,2908.0,2022-02-28
57600.0,sold,473990.0,3.0,3.0,0.23,292045.0,Carver,Minnesota,55315.0,2427.0,2022-02-28
52777.0,sold,181500.0,2.0,2.0,0.01,1635152.0,Savage,Minnesota,55378.0,1334.0,2022-02-28
52952.0,sold,159900.0,3.0,1.0,0.28,921741.0,Montgomery,Minnesota,56069.0,1360.0,2022-02-28
26383.0,sold,499395.0,2.0,2.0,0.19,543757.0,Lakeville,Minnesota,55044.0,3408.0,2022-03-09
78167.0,sold,232500.0,2.0,2.0,0.03,1392216.0,Prior Lake,Minnesota,55372.0,1475.0,2022-03-09
30768.0,sold,1000000.0,4.0,3.0,20.0,492074.0,Jordan,Minnesota,55352.0,3829.0,2022-03-11
52601.0,sold,625000.0,4.0,4.0,0.26,475662.0,Lakeville,Minnesota,55044.0,4574.0,2022-03-11
78167.0,sold,661552.0,4.0,4.0,0.55,857143.0,Elko New Market,Minnesota,55020.0,3838.0,2022-03-11
81619.0,sold,350000.0,4.0,2.0,0.79,425953.0,Prior Lake,Minnesota,55372.0,3127.0,2022-03-11
101499.0,sold,574900.0,5.0,4.0,0.27,644770.0,Lakeville,Minnesota,55044.0,3770.0,2022-03-11
32395.0,sold,415000.0,4.0,2.0,0.52,377788.0,Savage,Minnesota,55378.0,2268.0,2022-03-11
53177.0,sold,499900.0,4.0,4.0,0.18,535878.0,Carver,Minnesota,55315.0,4769.0,2022-03-11
81672.0,sold,310000.0,3.0,2.0,0.3,1603335.0,Rosemount,Minnesota,55068.0,1500.0,2022-03-11
48826.0,sold,459000.0,5.0,4.0,0.21,53325.0,Jordan,Minnesota,55352.0,3324.0,2022-03-11
22611.0,sold,440000.0,3.0,2.0,0.41,136000.0,Lakeville,Minnesota,55044.0,2954.0,2022-03-11
44280.0,sold,637900.0,5.0,4.0,0.23,518355.0,Lakeville,Minnesota,55044.0,3888.0,2022-03-11
78167.0,sold,390000.0,5.0,3.0,0.33,204482.0,New Prague,Minnesota,56071.0,2708.0,2022-03-11
31351.0,sold,380000.0,4.0,3.0,0.14,724718.0,Shakopee,Minnesota,55379.0,2345.0,2022-03-11
26383.0,sold,478195.0,4.0,4.0,0.24,527937.0,Carver,Minnesota,55315.0,1564.0,2022-03-11
9441.0,sold,179900.0,3.0,1.0,0.28,718915.0,Faribault,Minnesota,55021.0,1778.0,2022-03-11
31356.0,sold,195000.0,4.0,2.0,0.21,1792029.0,Faribault,Minnesota,55021.0,2628.0,2022-03-11
31344.0,sold,300000.0,3.0,3.0,0.04,1715036.0,Savage,Minnesota,55378.0,1822.0,2022-03-11
75048.0,sold,379900.0,4.0,2.0,0.26,1388528.0,Farmington,Minnesota,55024.0,2137.0,2022-03-16
26383.0,sold,609869.0,5.0,4.0,0.26,540209.0,Lakeville,Minnesota,55044.0,4884.0,2022-03-16
33714.0,sold,190000.0,12.0,8.0,0.14,654965.0,Faribault,Minnesota,55021.0,3264.0,2022-03-16
26383.0,sold,499860.0,3.0,3.0,0.24,701982.0,Shakopee,Minnesota,55379.0,2531.0,2022-03-18
52952.0,sold,463000.0,3.0,3.0,0.23,583430.0,Shakopee,Minnesota,55379.0,2164.0,2022-03-18
22611.0,sold,119900.0,2.0,1.0,0.11,35206.0,Chaska,Minnesota,55318.0,1606.0,2022-03-18
55118.0,sold,500000.0,4.0,2.0,11.5,480029.0,Jordan,Minnesota,55352.0,2800.0,2022-03-18
26383.0,sold,516510.0,3.0,2.0,0.17,1697000.0,Lakeville,Minnesota,55044.0,3477.0,2022-03-18
78167.0,sold,252000.0,3.0,3.0,0.02,503431.0,Prior Lake,Minnesota,55372.0,1480.0,2022-03-18
79221.0,sold,330000.0,3.0,2.0,0.46,1377778.0,Prior Lake,Minnesota,55372.0,1792.0,2022-03-18
78167.0,sold,252000.0,3.0,3.0,0.02,503196.0,Prior Lake,Minnesota,55372.0,1480.0,2022-03-18
30768.0,sold,574900.0,4.0,4.0,0.22,528666.0,Lakeville,Minnesota,55044.0,3046.0,2022-03-22
16978.0,sold,299900.0,4.0,3.0,0.05,1006851.0,New Prague,Minnesota,56071.0,1914.0,2022-03-22
80045.0,sold,399900.0,4.0,2.0,0.25,1775987.0,Elko New Market,Minnesota,55020.0,2179.0,2022-03-22
26383.0,sold,483025.0,4.0,2.0,0.31,526236.0,Carver,Minnesota,55315.0,2907.0,2022-03-22
78167.0,sold,389900.0,4.0,3.0,0.25,594429.0,Farmington,Minnesota,55024.0,1888.0,2022-03-22
30768.0,sold,400000.0,3.0,3.0,0.35,506689.0,Lakeville,Minnesota,55044.0,2560.0,2022-03-22
13269.0,sold,576979.0,5.0,4.0,0.19,518710.0,Lakeville,Minnesota,55044.0,3606.0,2022-03-22
31343.0,sold,390000.0,3.0,2.0,0.39,1008117.0,Prior Lake,Minnesota,55372.0,2272.0,2022-03-24
22611.0,sold,629900.0,4.0,3.0,2.5,1732269.0,Prior Lake,Minnesota,55372.0,3478.0,2022-03-24
52952.0,sold,724900.0,5.0,5.0,0.36,583800.0,Lakeville,Minnesota,55044.0,4646.0,2022-03-24
22611.0,sold,599900.0,5.0,4.0,0.34,517088.0,Lakeville,Minnesota,55044.0,4452.0,2022-03-24
46944.0,sold,509000.0,4.0,3.0,0.21,559795.0,Lakeville,Minnesota,55044.0,3040.0,2022-03-24
26383.0,sold,568505.0,4.0,3.0,0.2,424099.0,Carver,Minnesota,55315.0,3874.0,2022-03-24
34918.0,sold,579920.0,3.0,3.0,0.41,1120420.0,Prior Lake,Minnesota,55372.0,3004.0,2022-03-24
52777.0,sold,665000.0,4.0,5.0,0.36,463969.0,Lakeville,Minnesota,55044.0,4998.0,2022-03-24
100137.0,sold,220000.0,3.0,2.0,0.09,35967.0,Chaska,Minnesota,55318.0,1252.0,2022-03-24
31356.0,sold,223000.0,5.0,2.0,0.16,1381041.0,Faribault,Minnesota,55021.0,3977.0,2022-03-24
52777.0,sold,270000.0,4.0,2.0,0.26,1574589.0,Faribault,Minnesota,55021.0,2092.0,2022-03-24
26383.0,sold,449580.0,2.0,2.0,0.22,640026.0,Shakopee,Minnesota,55379.0,1749.0,2022-03-24
104650.0,sold,238888.0,3.0,2.0,0.34,958115.0,Montgomery,Minnesota,56069.0,1127.0,2022-03-24
48826.0,sold,400000.0,4.0,3.0,0.35,120919.0,Burnsville,Minnesota,55306.0,2382.0,2022-03-24
78167.0,sold,339900.0,4.0,2.0,0.27,692236.0,Jordan,Minnesota,55352.0,2496.0,2022-03-24
60010.0,sold,468840.0,3.0,2.0,0.27,1403883.0,Prior Lake,Minnesota,55372.0,1742.0,2022-03-24
57600.0,sold,520670.0,4.0,3.0,0.22,413752.0,Carver,Minnesota,55315.0,3127.0,2022-03-24
75297.0,sold,615000.0,5.0,4.0,0.27,480079.0,Lakeville,Minnesota,55044.0,3729.0,2022-04-01
78167.0,sold,650000.0,3.0,3.0,2.97,1813459.0,Lakeville,Minnesota,55044.0,4248.0,2022-04-01
67282.0,sold,359900.0,4.0,2.0,0.87,478464.0,Prior Lake,Minnesota,55372.0,2184.0,2022-04-01
13622.0,sold,356000.0,3.0,3.0,0.06,820436.0,Prior Lake,Minnesota,55372.0,1703.0,2022-04-01
78167.0,sold,315000.0,4.0,3.0,0.3,204912.0,Montgomery,Minnesota,56069.0,1767.0,2022-04-01
78167.0,sold,689500.0,5.0,4.0,0.33,1660033.0,Lakeville,Minnesota,55044.0,3566.0,2022-04-01
16978.0,sold,614900.0,3.0,3.0,0.16,57576.0,Carver,Minnesota,55315.0,2400.0,2022-04-01
44718.0,sold,350000.0,3.0,2.0,0.06,435303.0,Apple Valley,Minnesota,55124.0,2480.0,2022-04-01
30768.0,sold,474900.0,4.0,3.0,0.46,644263.0,Shakopee,Minnesota,55379.0,4352.0,2022-04-01
83302.0,sold,392000.0,4.0,2.0,0.33,1664225.0,Lakeville,Minnesota,55044.0,1918.0,2022-04-01
52773.0,sold,432220.0,4.0,3.0,0.18,1803650.0,Lakeville,Minnesota,55044.0,2692.0,2022-04-01
52952.0,sold,340000.0,3.0,3.0,0.04,1415465.0,Prior Lake,Minnesota,55372.0,1804.0,2022-04-01
78167.0,sold,200000.0,3.0,1.0,0.25,210103.0,Faribault,Minnesota,55021.0,1256.0,2022-04-01
31343.0,sold,375000.0,5.0,2.0,0.23,1426875.0,Prior Lake,Minnesota,55372.0,2152.0,2022-04-01
52952.0,sold,275000.0,3.0,2.0,0.21,1004302.0,Belle Plaine,Minnesota,56011.0,2750.0,2022-04-01
22611.0,sold,545000.0,4.0,3.0,0.26,1419240.0,Prior Lake,Minnesota,55372.0,3653.0,2022-04-01
31356.0,sold,215000.0,3.0,2.0,0.64,724698.0,Faribault,Minnesota,55021.0,2032.0,2022-04-01
81080.0,sold,432000.0,4.0,2.0,0.45,106219.0,Carver,Minnesota,55315.0,2492.0,2022-04-01
31356.0,sold,239900.0,3.0,2.0,0.27,1607674.0,Faribault,Minnesota,55021.0,2803.0,2022-04-01
52777.0,sold,382099.0,3.0,2.0,0.23,395770.0,New Prague,Minnesota,56071.0,2800.0,2022-04-01
78167.0,sold,250000.0,3.0,1.0,0.5,1550419.0,Savage,Minnesota,55378.0,2184.0,2022-04-01
31342.0,sold,759750.0,3.0,3.0,0.1,493400.0,Lakeville,Minnesota,55044.0,3618.0,2022-04-14
102163.0,sold,924700.0,3.0,2.0,0.32,782326.0,New Prague,Minnesota,56071.0,2162.0,2022-04-14
30858.0,sold,649900.0,5.0,4.0,0.21,571364.0,Carver,Minnesota,55315.0,3593.0,2022-04-14
78167.0,sold,849900.0,4.0,4.0,0.55,1023450.0,Prior Lake,Minnesota,55372.0,4286.0,2022-04-14
83314.0,sold,400000.0,2.0,2.0,0.28,129207.0,Carver,Minnesota,55315.0,3294.0,2022-04-14
31344.0,sold,630000.0,5.0,5.0,0.37,517222.0,Lakeville,Minnesota,55044.0,4748.0,2022-04-14
55118.0,sold,295000.0,2.0,2.0,0.16,1766099.0,Montgomery,Minnesota,56069.0,1555.0,2022-04-14
31355.0,sold,1200000.0,4.0,4.0,0.22,984071.0,Prior Lake,Minnesota,55372.0,3352.0,2022-04-15
24986.0,sold,599900.0,5.0,4.0,0.26,1115062.0,Chaska,Minnesota,55318.0,4400.0,2022-04-15
81619.0,sold,839900.0,6.0,5.0,4.7,1539162.0,Prior Lake,Minnesota,55372.0,4708.0,2022-04-15
78167.0,sold,800000.0,4.0,4.0,3.45,312078.0,Shakopee,Minnesota,55379.0,3482.0,2022-04-15
31343.0,sold,695000.0,5.0,4.0,0.28,1393232.0,Prior Lake,Minnesota,55372.0,4706.0,2022-04-15
50206.0,sold,450000.0,4.0,2.0,2.77,1608540.0,Cologne,Minnesota,55322.0,2184.0,2022-04-15
22611.0,sold,549000.0,3.0,3.0,0.84,1118632.0,Chaska,Minnesota,55318.0,3716.0,2022-04-15
106676.0,sold,584900.0,4.0,3.0,0.32,494304.0,Prior Lake,Minnesota,55372.0,4187.0,2022-04-15
71244.0,sold,350000.0,2.0,3.0,0.05,1096137.0,Prior Lake,Minnesota,55372.0,1583.0,2022-04-15
13622.0,sold,410000.0,3.0,3.0,0.04,1416337.0,Prior Lake,Minnesota,55372.0,1911.0,2022-04-15
695.0,sold,429999.0,4.0,2.0,0.61,516565.0,Prior Lake,Minnesota,55372.0,1960.0,2022-04-15
55118.0,sold,219900.0,2.0,2.0,0.29,1575919.0,New Prague,Minnesota,56071.0,1976.0,2022-04-15
