price,bed,bath,acre_lot,city,house_size
800000.0,4.0,3.0,0.25,Edina,2091.0
498000.0,4.0,2.0,0.09,Minneapolis,2510.0
224900.0,2.0,2.0,0.02,Eden Prairie,616.0
450000.0,5.0,3.0,0.1,Minneapolis,2626.0
310000.0,3.0,2.0,0.25,Brooklyn Park,2038.0
365000.0,3.0,1.0,0.11,Minneapolis,1743.0
198900.0,2.0,1.0,0.05,Brooklyn Park,1268.0
424900.0,5.0,3.0,0.22,Plymouth,2413.0
210000.0,2.0,1.0,0.13,Apple Valley,852.0
174900.0,2.0,1.0,0.12,Brooklyn Park,1074.0
195000.0,3.0,1.0,0.17,Bloomington,1420.0
300000.0,3.0,2.0,0.34,Burnsville,2093.0
319900.0,4.0,2.0,0.17,Saint Paul,2874.0
274900.0,2.0,1.0,0.12,Minneapolis,1852.0
189300.0,3.0,2.0,0.02,Brooklyn Center,1429.0
179900.0,2.0,2.0,0.13,Minneapolis,2047.0
374900.0,5.0,3.0,0.41,Crystal,2756.0
262000.0,3.0,1.0,0.09,Minneapolis,1728.0
319900.0,2.0,1.0,0.12,Minneapolis,1210.0
390000.0,4.0,3.0,0.35,Bloomington,2962.0
225000.0,3.0,2.0,0.12,Minneapolis,1547.0
295000.0,3.0,2.0,0.18,Minnetonka,1850.0
421000.0,4.0,2.0,0.28,Shakopee,3008.0
210000.0,2.0,2.0,0.05,Brooklyn Center,1335.0
509900.0,5.0,3.0,0.24,Spring Lake Park,2565.0
415000.0,2.0,4.0,0.04,Minneapolis,2269.0
450000.0,4.0,3.0,0.25,Minneapolis,2802.0
499900.0,3.0,4.0,0.32,Burnsville,2876.0
379900.0,2.0,2.0,0.17,Saint Louis Park,2434.0
525000.0,4.0,3.0,0.36,Plymouth,4098.0
199900.0,3.0,1.0,0.12,Minneapolis,1242.0
447888.0,5.0,3.0,0.31,Inver Grove Heights,2732.0
257900.0,3.0,1.0,0.16,West Saint Paul,2110.0
279900.0,2.0,2.0,0.06,Plymouth,2422.0
287000.0,3.0,2.0,0.14,Coon Rapids,1728.0
559000.0,3.0,2.0,0.2,Minneapolis,2321.0
315900.0,2.0,2.0,0.26,Bloomington,1942.0
330000.0,4.0,2.0,0.27,Apple Valley,1817.0
385000.0,3.0,3.0,0.4,Bloomington,2464.0
975000.0,4.0,4.0,0.3,Minneapolis,3800.0
320000.0,4.0,2.0,0.25,Richfield,1901.0
339900.0,3.0,2.0,0.17,Savage,1546.0
269900.0,3.0,1.0,0.46,Crystal,1100.0
615000.0,3.0,3.0,0.25,Edina,3286.0
279900.0,2.0,2.0,0.1,Brooklyn Park,1440.0
600000.0,3.0,2.0,0.12,Minneapolis,2166.0
599900.0,5.0,4.0,0.4,Edina,4358.0
317900.0,4.0,2.0,0.24,Bloomington,2112.0
222000.0,2.0,1.0,0.03,Spring Lake Park,1350.0
209000.0,2.0,1.0,0.13,Robbinsdale,1750.0
649900.0,5.0,4.0,0.14,Minneapolis,3807.0
250000.0,3.0,1.0,0.11,Saint Paul,1867.0
369000.0,4.0,1.0,0.12,Minneapolis,2742.0
289900.0,3.0,3.0,0.21,New Hope,607.0
319900.0,4.0,2.0,0.26,Apple Valley,2044.0
300000.0,3.0,2.0,0.49,Burnsville,2520.0
299900.0,3.0,1.0,0.11,Minneapolis,1779.0
229000.0,2.0,1.0,0.06,Minneapolis,1515.0
245000.0,2.0,2.0,0.1,Bloomington,1282.0
169900.0,3.0,1.0,0.12,Minneapolis,1737.0
164900.0,2.0,1.0,0.12,Minneapolis,780.0
269900.0,5.0,2.0,0.12,Minneapolis,2904.0
299900.0,2.0,2.0,0.23,Richfield,1664.0
160000.0,3.0,2.0,0.19,Anoka,2480.0
332500.0,3.0,1.0,0.14,Minneapolis,2100.0
257500.0,3.0,1.0,0.15,Saint Louis Park,1800.0
260000.0,3.0,1.0,0.15,Columbia Heights,2638.0
259900.0,3.0,2.0,0.23,Brooklyn Center,2080.0
259999.0,3.0,2.0,0.12,Minneapolis,1742.0
295000.0,3.0,1.0,0.18,Osseo,1472.0
205000.0,3.0,1.0,0.14,Minneapolis,2337.0
504999.0,4.0,4.0,0.22,Shakopee,2760.0
539900.0,3.0,3.0,0.17,Saint Louis Park,2340.0
725000.0,5.0,3.0,0.12,Minneapolis,3334.0
335000.0,3.0,4.0,0.05,Lakeville,2737.0
220000.0,2.0,1.0,0.11,Minneapolis,1322.0
339999.0,3.0,2.0,0.21,Prior Lake,1020.0
299900.0,3.0,3.0,0.28,Brooklyn Park,1852.0
370000.0,3.0,3.0,0.29,Lakeville,2592.0
575000.0,3.0,3.0,0.2,Edina,3144.0
254900.0,3.0,3.0,0.15,Minneapolis,2612.0
239900.0,3.0,2.0,0.12,Minneapolis,2240.0
360000.0,3.0,2.0,0.39,Lakeville,2480.0
222000.0,2.0,2.0,0.03,Spring Lake Park,1220.0
225000.0,2.0,2.0,0.19,Crystal,1332.0
215000.0,3.0,2.0,0.19,Hopkins,1920.0
299900.0,2.0,3.0,0.17,Lakeville,1632.0
550600.0,5.0,4.0,0.23,Lakeville,3101.0
240000.0,3.0,1.0,0.12,Minneapolis,1252.0
329900.0,3.0,2.0,0.18,Richfield,2007.0
295900.0,3.0,2.0,0.34,Burnsville,2250.0
220000.0,4.0,1.0,0.17,Minneapolis,3126.0
425000.0,5.0,3.0,0.13,Minneapolis,2882.0
520000.0,4.0,3.0,0.12,Minneapolis,2687.0
574900.0,3.0,2.0,0.12,Minneapolis,2268.0
300000.0,4.0,4.0,0.06,Brooklyn Park,2919.0
639900.0,5.0,3.0,0.23,Saint Louis Park,3140.0
329900.0,3.0,1.0,0.31,Bloomington,2147.0
399900.0,4.0,2.0,0.29,Maple Grove,2062.0
625000.0,5.0,4.0,0.39,Shakopee,3878.0
279900.0,4.0,2.0,0.11,Minneapolis,2310.0
339900.0,3.0,2.0,0.28,Brooklyn Park,2288.0
270900.0,3.0,3.0,0.03,Saint Louis Park,1352.0
379900.0,4.0,2.0,0.08,Minneapolis,1890.0
349000.0,4.0,2.0,0.34,Prior Lake,2387.0
400000.0,5.0,4.0,0.27,Coon Rapids,3130.0
375000.0,2.0,3.0,0.37,Lakeville,2459.0
315000.0,2.0,2.0,0.04,Burnsville,1594.0
279900.0,4.0,2.0,0.25,Bloomington,3366.0
209900.0,2.0,1.0,0.13,Minneapolis,1243.0
215000.0,3.0,2.0,0.45,Coon Rapids,2417.0
225000.0,3.0,1.0,0.12,Minneapolis,2147.0
199900.0,2.0,1.0,0.05,Brooklyn Park,1268.0
299900.0,3.0,1.0,0.25,Apple Valley,1210.0
315000.0,3.0,3.0,0.03,Lakeville,1773.0
399888.0,3.0,2.0,0.15,Edina,1900.0
254900.0,3.0,2.0,0.04,Maple Grove,1680.0
215000.0,3.0,2.0,0.07,Anoka,1440.0
129900.0,2.0,2.0,0.1,Minneapolis,1632.0
310000.0,3.0,2.0,0.1,Minnetonka,1816.0
285000.0,2.0,2.0,0.08,Coon Rapids,1362.0
225000.0,4.0,2.0,0.12,Minneapolis,1534.0
259900.0,3.0,3.0,0.05,Brooklyn Park,1753.0
529900.0,3.0,3.0,0.24,Lakeville,2228.0
289900.0,3.0,2.0,0.23,New Hope,1292.0
499900.0,3.0,2.0,0.14,Minneapolis,2859.0
190000.0,2.0,1.0,0.54,Maple Grove,1172.0
345000.0,4.0,4.0,0.03,Brooklyn Park,2299.0
536935.0,3.0,3.0,0.18,Champlin,2381.0
240000.0,2.0,2.0,0.09,Minnetonka,1936.0
379500.0,5.0,3.0,0.23,Farmington,2660.0
295000.0,3.0,2.0,0.19,Saint Louis Park,2262.0
329900.0,4.0,2.0,0.25,Brooklyn Center,1940.0
300000.0,2.0,2.0,0.07,Apple Valley,1551.0
249900.0,3.0,2.0,0.2,Minneapolis,1282.0
280000.0,3.0,1.0,0.23,Brooklyn Center,1547.0
525000.0,4.0,2.0,0.23,Edina,2132.0
179900.0,2.0,1.0,0.02,Eden Prairie,1050.0
668990.0,4.0,4.0,0.33,Lakeville,2956.0
365000.0,4.0,2.0,0.11,Minneapolis,1680.0
384000.0,3.0,2.0,0.36,Elko New Market,1525.0
309900.0,3.0,1.0,0.6,Savage,2008.0
473940.0,2.0,2.0,0.15,Champlin,1866.0
295000.0,3.0,2.0,0.15,Richfield,1376.0
373900.0,4.0,2.0,0.34,Brooklyn Park,1977.0
475000.0,4.0,3.0,0.25,Coon Rapids,2836.0
799900.0,4.0,3.0,0.23,Edina,2580.0
289900.0,3.0,2.0,0.22,Lakeville,1768.0
324900.0,4.0,3.0,0.12,Minneapolis,3076.0
420000.0,4.0,3.0,0.34,Plymouth,2333.0
130000.0,2.0,1.0,0.02,Prior Lake,989.0
199900.0,3.0,2.0,0.11,Burnsville,1600.0
229000.0,3.0,2.0,0.03,Burnsville,1440.0
279900.0,2.0,1.0,0.11,Minneapolis,1590.0
365000.0,3.0,2.0,0.23,Plymouth,2095.0
279900.0,3.0,2.0,0.23,Coon Rapids,1683.0
249900.0,3.0,1.0,0.23,Spring Lake Park,1932.0
499900.0,3.0,2.0,0.26,Edina,2279.0
1050000.0,3.0,3.0,0.22,Minneapolis,2798.0
335000.0,4.0,2.0,0.23,Maple Grove,2108.0
575000.0,3.0,2.0,0.16,Saint Louis Park,1819.0
260000.0,2.0,1.0,0.39,Saint Louis Park,1254.0
400000.0,5.0,3.0,0.38,Golden Valley,2514.0
275000.0,4.0,2.0,0.24,Coon Rapids,1776.0
329000.0,5.0,2.0,0.32,Burnsville,2273.0
539900.0,5.0,3.0,0.32,Golden Valley,2536.0
344900.0,4.0,2.0,0.28,New Hope,1996.0
175000.0,2.0,1.0,0.18,Minneapolis,1780.0
323500.0,3.0,2.0,0.69,Champlin,1837.0
299900.0,4.0,3.0,0.09,Minneapolis,2403.0
525000.0,3.0,3.0,0.42,Minneapolis,2435.0
415000.0,3.0,3.0,0.15,Brooklyn Park,2996.0
515000.0,4.0,4.0,0.36,Burnsville,4266.0
595000.0,4.0,2.0,0.12,Minneapolis,2719.0
320000.0,3.0,1.0,0.37,Bloomington,2256.0
612737.0,5.0,4.0,0.29,Lakeville,3284.0
275000.0,3.0,2.0,0.15,Richfield,1276.0
375000.0,4.0,3.0,0.32,Burnsville,2896.0
299900.0,3.0,2.0,0.18,Savage,1606.0
346000.0,3.0,2.0,0.27,Crystal,1564.0
315000.0,2.0,2.0,0.25,Bloomington,2394.0
229900.0,3.0,2.0,0.12,Minneapolis,1174.0
280000.0,2.0,1.0,0.15,Richfield,1496.0
300000.0,3.0,1.0,0.2,Golden Valley,2007.0
289900.0,4.0,2.0,0.23,Brooklyn Center,1770.0
269900.0,3.0,2.0,0.15,Minneapolis,2768.0
559900.0,2.0,3.0,0.04,Minneapolis,1666.0
240000.0,3.0,1.0,0.26,Bloomington,2222.0
450000.0,3.0,3.0,0.15,Anoka,3126.0
350000.0,4.0,2.0,0.22,Brooklyn Center,2334.0
275000.0,3.0,2.0,0.25,Brooklyn Park,1475.0
465000.0,3.0,3.0,0.12,Minneapolis,2228.0
250000.0,3.0,2.0,0.22,Brooklyn Center,1481.0
275000.0,2.0,2.0,0.12,Saint Louis Park,1556.0
350000.0,3.0,1.0,0.11,Minneapolis,2286.0
339900.0,3.0,2.0,0.33,Burnsville,2152.0
450000.0,3.0,3.0,0.31,Eden Prairie,2853.0
345999.0,3.0,2.0,0.25,Maple Grove,1956.0
159900.0,2.0,1.0,0.12,Minneapolis,800.0
295900.0,3.0,2.0,0.34,Coon Rapids,3232.0
280000.0,4.0,2.0,0.28,Brooklyn Park,1656.0
224900.0,2.0,1.0,0.24,Blaine,1352.0
386457.0,3.0,3.0,0.15,Coon Rapids,1769.0
349900.0,3.0,3.0,0.05,Eden Prairie,1989.0
368000.0,4.0,3.0,0.39,Burnsville,1804.0
234900.0,5.0,2.0,0.12,Minneapolis,1642.0
285000.0,3.0,1.0,0.16,Robbinsdale,2060.0
320000.0,3.0,2.0,0.23,Richfield,1654.0
350000.0,4.0,2.0,0.14,Minneapolis,2240.0
295000.0,4.0,2.0,0.26,Blaine,2032.0
378011.0,3.0,3.0,0.15,Coon Rapids,1992.0
219500.0,2.0,2.0,0.02,Fridley,1248.0
265000.0,4.0,1.0,0.16,Crystal,2260.0
200000.0,3.0,1.0,0.12,Minneapolis,1028.0
257900.0,2.0,2.0,0.26,Brooklyn Center,1260.0
279900.0,3.0,3.0,0.24,Minneapolis,2103.0
225000.0,2.0,1.0,0.32,Crystal,1235.0
285000.0,3.0,1.0,0.18,Richfield,1642.0
339900.0,4.0,2.0,0.15,Richfield,2308.0
200000.0,2.0,1.0,0.05,Brooklyn Park,1328.0
500000.0,3.0,3.0,0.23,Maple Grove,3156.0
329900.0,4.0,2.0,0.11,Minneapolis,2176.0
299900.0,3.0,2.0,0.25,Brooklyn Park,1953.0
329900.0,4.0,2.0,0.32,Coon Rapids,2352.0
375000.0,4.0,2.0,0.35,Burnsville,3179.0
349900.0,3.0,1.0,0.12,Saint Louis Park,1800.0
365000.0,3.0,3.0,0.05,Anoka,1727.0
475000.0,3.0,4.0,0.1,Eden Prairie,3136.0
419900.0,2.0,2.0,0.12,Saint Louis Park,1800.0
550000.0,4.0,4.0,0.14,Minneapolis,3136.0
265000.0,3.0,1.0,0.37,Bloomington,1934.0
374900.0,4.0,3.0,0.32,Coon Rapids,2319.0
359000.0,4.0,2.0,0.34,Maple Grove,1702.0
300000.0,2.0,2.0,0.06,Burnsville,1440.0
364900.0,3.0,3.0,0.1,Plymouth,2058.0
463000.0,4.0,3.0,0.24,Plymouth,2612.0
339900.0,3.0,2.0,0.27,Burnsville,1724.0
380000.0,3.0,2.0,0.21,Prior Lake,1924.0
314900.0,3.0,2.0,0.23,Brooklyn Center,2015.0
249900.0,5.0,2.0,0.11,Minneapolis,2564.0
389900.0,3.0,2.0,0.23,Farmington,1940.0
159900.0,2.0,2.0,0.11,Minneapolis,1054.0
220000.0,2.0,2.0,0.1,Coon Rapids,1795.0
325000.0,3.0,2.0,0.25,Robbinsdale,1924.0
319900.0,3.0,2.0,0.25,Brooklyn Park,2164.0
263900.0,2.0,2.0,0.03,New Brighton,1470.0
314900.0,3.0,2.0,0.23,Bloomington,1377.0
315000.0,4.0,2.0,0.25,Brooklyn Park,2156.0
351300.0,3.0,2.0,0.47,Champlin,2340.0
265000.0,4.0,2.0,0.12,Minneapolis,1851.0
349900.0,3.0,3.0,0.04,Maple Grove,1511.0
675000.0,3.0,3.0,0.07,Minneapolis,2143.0
365300.0,5.0,2.0,0.28,Lakeville,2281.0
200000.0,3.0,2.0,0.04,Coon Rapids,1440.0
182000.0,2.0,1.0,0.32,Anoka,749.0
380000.0,4.0,3.0,0.26,Brooklyn Park,1940.0
539900.0,3.0,4.0,0.1,Minnetonka,3862.0
159900.0,2.0,1.0,0.12,Minneapolis,980.0
424900.0,5.0,2.0,0.31,Bloomington,2888.0
330000.0,4.0,4.0,0.18,Minneapolis,2496.0
351900.0,3.0,3.0,0.07,Shakopee,2496.0
355900.0,4.0,3.0,0.22,Apple Valley,1922.0
319900.0,3.0,3.0,0.23,Brooklyn Center,1954.0
239900.0,3.0,2.0,0.15,Brooklyn Park,1350.0
365000.0,3.0,2.0,0.27,Lakeville,1683.0
225000.0,3.0,2.0,0.11,Minneapolis,1922.0
439000.0,3.0,3.0,0.29,Golden Valley,2129.0
335000.0,3.0,2.0,0.18,Saint Louis Park,1536.0
320000.0,4.0,2.0,0.22,Bloomington,1844.0
249900.0,2.0,1.0,0.15,Minneapolis,2144.0
335000.0,4.0,2.0,0.15,Richfield,2410.0
214900.0,2.0,2.0,0.15,Robbinsdale,1392.0
670000.0,4.0,3.0,0.35,Edina,3167.0
225000.0,4.0,2.0,0.12,Minneapolis,1692.0
339900.0,5.0,3.0,0.23,Anoka,2056.0
498000.0,3.0,3.0,0.54,Minnetonka,2477.0
169000.0,2.0,1.0,0.24,Crystal,2004.0
250000.0,2.0,2.0,0.15,Minneapolis,2556.0
365000.0,3.0,3.0,0.28,Burnsville,1960.0
160000.0,3.0,2.0,0.19,Crystal,1825.0
289900.0,2.0,2.0,0.59,Minneapolis,1304.0
397100.0,4.0,2.0,0.17,Richfield,2229.0
350000.0,4.0,4.0,0.03,Fridley,1866.0
349000.0,4.0,2.0,0.27,Brooklyn Park,1648.0
299900.0,3.0,2.0,0.11,Minneapolis,1950.0
244900.0,3.0,2.0,0.12,Minneapolis,1677.0
569900.0,4.0,2.0,0.14,Minneapolis,2392.0
849900.0,5.0,3.0,0.13,Minneapolis,3130.0
349900.0,3.0,2.0,0.23,Maple Grove,1525.0
295000.0,4.0,3.0,0.12,Minneapolis,2436.0
193000.0,3.0,1.0,0.12,Minneapolis,2136.0
559900.0,5.0,4.0,0.28,Prior Lake,3464.0
335000.0,3.0,1.0,0.12,Minneapolis,1900.0
200000.0,2.0,2.0,0.06,Brooklyn Park,1468.0
375000.0,4.0,2.0,0.45,Prior Lake,3320.0
265000.0,3.0,1.0,0.23,Crystal,1700.0
300000.0,5.0,2.0,0.08,Minneapolis,3240.0
199900.0,2.0,1.0,0.15,Saint Louis Park,1456.0
179900.0,3.0,1.0,0.11,Minneapolis,1730.0
289900.0,4.0,2.0,0.24,Spring Lake Park,2400.0
280000.0,2.0,1.0,0.12,Minneapolis,1092.0
235000.0,3.0,2.0,0.1,Saint Paul,1200.0
420000.0,3.0,3.0,0.12,Saint Louis Park,1736.0
389000.0,4.0,2.0,0.32,Brooklyn Park,2403.0
369900.0,5.0,3.0,0.28,Maple Grove,2780.0
300000.0,3.0,2.0,0.23,Champlin,1976.0
394000.0,3.0,3.0,0.32,Elko New Market,3686.0
581245.0,4.0,3.0,0.2,Lakeville,3285.0
359900.0,3.0,2.0,0.25,Brooklyn Park,2082.0
369900.0,5.0,3.0,0.14,Minneapolis,2404.0
199900.0,2.0,1.0,0.02,Saint Paul,1000.0
224900.0,2.0,3.0,0.03,Apple Valley,1505.0
585000.0,2.0,2.0,0.19,Minneapolis,3592.0
189900.0,3.0,1.0,0.12,Minneapolis,888.0
220000.0,2.0,2.0,0.45,Circle Pines,1544.0
239900.0,3.0,2.0,0.16,Shoreview,1399.0
139900.0,2.0,2.0,0.02,Saint Paul,1040.0
249900.0,2.0,1.0,0.13,Minneapolis,1095.0
389990.0,4.0,3.0,0.28,Inver Grove Heights,2464.0
389900.0,3.0,2.0,0.13,Minneapolis,2720.0
215000.0,5.0,1.0,0.14,Minneapolis,2056.0
289900.0,2.0,3.0,0.05,Saint Paul,1766.0
199900.0,3.0,1.0,0.11,Minneapolis,1773.0
300000.0,3.0,2.0,0.12,Minneapolis,1910.0
369000.0,3.0,2.0,0.22,Savage,1699.0
549900.0,4.0,4.0,0.16,Saint Paul,3921.0
285500.0,4.0,2.0,0.12,Robbinsdale,2184.0
299900.0,3.0,1.0,0.26,Bloomington,2112.0
375000.0,4.0,2.0,0.2,Richfield,2088.0
453000.0,5.0,3.0,0.38,Burnsville,2850.0
561851.0,5.0,3.0,0.25,Lakeville,2988.0
179900.0,2.0,1.0,0.12,Saint Paul,1664.0
375000.0,3.0,1.0,0.13,Minneapolis,2779.0
132000.0,2.0,1.0,0.02,Prior Lake,989.0
299950.0,4.0,2.0,0.31,Coon Rapids,2016.0
375000.0,3.0,3.0,0.28,Eagan,2102.0
275000.0,2.0,2.0,0.05,Brooklyn Park,1613.0
255000.0,3.0,2.0,0.11,South Saint Paul,1884.0
445000.0,3.0,3.0,0.19,Oakdale,2618.0
225000.0,3.0,2.0,0.07,Maplewood,1379.0
320000.0,5.0,2.0,0.25,Brooklyn Center,2200.0
265000.0,3.0,2.0,0.25,Blaine,2352.0
249900.0,2.0,2.0,0.13,Shoreview,2012.0
229900.0,2.0,2.0,0.07,Brooklyn Park,1796.0
424900.0,4.0,2.0,0.18,Saint Louis Park,1897.0
265000.0,2.0,2.0,0.02,Shakopee,1540.0
325000.0,2.0,2.0,0.46,Minnetonka,1922.0
390000.0,4.0,3.0,0.71,Minneapolis,2300.0
250000.0,3.0,1.0,0.14,Brooklyn Center,1875.0
185000.0,2.0,2.0,0.21,Eden Prairie,896.0
275000.0,2.0,2.0,0.09,Brooklyn Park,1360.0
249900.0,3.0,2.0,0.15,Anoka,1728.0
245000.0,2.0,2.0,0.01,Edina,1318.0
579900.0,4.0,3.0,0.12,Minneapolis,3013.0
220000.0,4.0,2.0,0.33,Brooklyn Park,2892.0
526811.0,3.0,3.0,0.1,Lakeville,864.0
299500.0,3.0,2.0,0.23,Apple Valley,1690.0
381000.0,4.0,2.0,0.24,Burnsville,1824.0
285000.0,3.0,1.0,0.18,Golden Valley,1860.0
319900.0,5.0,2.0,0.06,Minneapolis,2044.0
339900.0,3.0,2.0,0.15,Richfield,1397.0
349900.0,4.0,2.0,0.39,Champlin,1986.0
259900.0,3.0,2.0,0.13,Minneapolis,1705.0
219500.0,3.0,3.0,0.03,Brooklyn Center,1332.0
360000.0,2.0,2.0,0.13,Minneapolis,1667.0
239900.0,2.0,3.0,0.02,Shakopee,1448.0
150000.0,2.0,1.0,0.02,Coon Rapids,1000.0
278000.0,4.0,2.0,0.13,Robbinsdale,1910.0
275000.0,4.0,3.0,0.32,Brooklyn Park,2109.0
409000.0,3.0,4.0,0.34,Minnetonka,2596.0
200000.0,3.0,1.0,0.12,Minneapolis,2384.0
242500.0,3.0,1.0,0.29,Coon Rapids,2080.0
165000.0,2.0,1.0,0.12,Minneapolis,612.0
199900.0,2.0,2.0,0.02,Coon Rapids,1052.0
199900.0,2.0,1.0,0.05,Brooklyn Park,1350.0
290000.0,3.0,2.0,0.34,Coon Rapids,2332.0
365000.0,4.0,2.0,0.27,Burnsville,2644.0
599900.0,2.0,3.0,0.38,Edina,3040.0
360000.0,3.0,1.0,0.12,Minneapolis,2540.0
600000.0,5.0,3.0,0.11,Saint Paul,2960.0
365000.0,4.0,2.0,0.24,Richfield,1742.0
675000.0,3.0,4.0,0.08,Saint Paul,3550.0
425000.0,5.0,2.0,0.13,Minneapolis,2280.0
335000.0,3.0,2.0,0.28,Brooklyn Center,2000.0
675000.0,5.0,4.0,0.32,Golden Valley,3106.0
429900.0,3.0,4.0,0.03,Apple Valley,2142.0
349000.0,4.0,2.0,0.07,Minneapolis,3245.0
399900.0,4.0,2.0,0.23,Eagan,2414.0
299900.0,3.0,1.0,0.15,Osseo,2246.0
174900.0,2.0,1.0,0.14,Minneapolis,1504.0
324900.0,3.0,1.0,0.22,New Hope,2308.0
340000.0,2.0,1.0,0.12,Saint Paul,1776.0
274900.0,3.0,2.0,0.25,Brooklyn Park,1544.0
297600.0,3.0,2.0,0.23,Coon Rapids,1694.0
400000.0,3.0,3.0,0.05,Anoka,1900.0
225000.0,2.0,1.0,0.09,Saint Paul,1604.0
309900.0,3.0,2.0,0.26,Brooklyn Park,1505.0
695000.0,2.0,3.0,0.06,Minneapolis,2901.0
260900.0,3.0,1.0,0.23,Apple Valley,1629.0
290000.0,4.0,4.0,0.04,Robbinsdale,1867.0
485000.0,5.0,4.0,0.18,Hopkins,3004.0
219900.0,3.0,1.0,0.14,Minneapolis,1760.0
70000.0,3.0,2.0,0.13,Minneapolis,1598.0
552980.0,5.0,3.0,0.27,Lakeville,4072.0
209900.0,3.0,1.0,0.12,Minneapolis,1695.0
321900.0,3.0,1.0,0.45,Robbinsdale,1292.0
284900.0,3.0,2.0,0.26,Coon Rapids,1920.0
314900.0,3.0,2.0,0.24,Brooklyn Park,978.0
389700.0,3.0,2.0,0.15,Minneapolis,1638.0
289900.0,3.0,2.0,0.25,Brooklyn Park,2631.0
299900.0,3.0,2.0,0.14,Crystal,2000.0
289000.0,2.0,1.0,0.14,Minneapolis,1495.0
589900.0,4.0,4.0,0.31,Brooklyn Park,3679.0
449900.0,4.0,2.0,0.47,Minnetonka,2401.0
424900.0,3.0,3.0,0.07,Maple Grove,1879.0
184999.0,2.0,2.0,0.09,Minneapolis,1600.0
374900.0,5.0,3.0,0.11,Minneapolis,2590.0
407000.0,3.0,3.0,0.05,Eden Prairie,2770.0
210000.0,3.0,1.0,0.23,Crystal,1876.0
227500.0,3.0,2.0,0.11,Blaine,1444.0
190000.0,2.0,1.0,0.23,Minneapolis,3132.0
314999.0,3.0,2.0,0.23,Brooklyn Center,2024.0
275000.0,3.0,2.0,0.08,Burnsville,1360.0
222500.0,2.0,1.0,0.14,Minneapolis,965.0
357000.0,4.0,2.0,0.23,Champlin,2092.0
529900.0,4.0,4.0,0.34,Lakeville,3531.0
324900.0,3.0,2.0,0.32,Burnsville,1176.0
474900.0,4.0,4.0,0.24,Plymouth,2886.0
425000.0,3.0,2.0,0.12,Minneapolis,2033.0
345000.0,3.0,3.0,0.04,Lakeville,2487.0
360000.0,4.0,2.0,0.15,Minneapolis,1708.0
305000.0,3.0,2.0,0.32,Coon Rapids,1976.0
225000.0,3.0,1.0,0.18,Minneapolis,2058.0
318900.0,3.0,3.0,0.19,Minneapolis,2428.0
330000.0,4.0,3.0,0.22,Brooklyn Center,2736.0
269300.0,2.0,2.0,0.2,Fridley,2153.0
300000.0,3.0,3.0,0.2,Minneapolis,2700.0
329900.0,4.0,2.0,0.23,Richfield,1880.0
220000.0,4.0,2.0,0.19,Minneapolis,2174.0
169990.0,2.0,1.0,0.12,Minneapolis,1704.0
209978.0,3.0,2.0,0.13,Minneapolis,2230.0
209900.0,3.0,1.0,0.15,Minneapolis,2076.0
169900.0,2.0,1.0,0.02,Coon Rapids,989.0
524900.0,4.0,4.0,0.32,Prior Lake,2884.0
375000.0,4.0,2.0,0.32,Eden Prairie,1634.0
300000.0,2.0,1.0,0.28,Savage,2106.0
340000.0,2.0,3.0,0.27,New Hope,2642.0
300000.0,3.0,2.0,0.32,New Hope,2990.0
210000.0,3.0,1.0,0.04,Burnsville,1208.0
229750.0,3.0,2.0,0.11,Columbia Heights,1400.0
144999.0,3.0,1.0,0.13,Minneapolis,1684.0
399000.0,4.0,2.0,0.29,Apple Valley,2226.0
395000.0,5.0,2.0,0.35,Burnsville,3136.0
300000.0,5.0,2.0,0.35,Fridley,2152.0
304900.0,3.0,2.0,0.15,Saint Paul,2410.0
269900.0,2.0,3.0,0.03,Savage,1625.0
325000.0,3.0,2.0,0.03,Roseville,1788.0
124000.0,3.0,2.0,0.22,Saint Louis Park,1709.0
310000.0,4.0,2.0,0.24,Fridley,1385.0
517799.0,2.0,2.0,0.13,Prior Lake,1890.0
314900.0,3.0,1.0,0.11,Minneapolis,1133.0
418000.0,3.0,3.0,0.49,Minnetonka,4050.0
315000.0,3.0,2.0,0.17,West Saint Paul,2214.0
275000.0,3.0,1.0,0.2,Minneapolis,1968.0
339999.0,4.0,2.0,0.22,Golden Valley,2678.0
360000.0,4.0,2.0,0.23,Maplewood,2047.0
229900.0,2.0,2.0,0.05,Brooklyn Park,1338.0
675000.0,4.0,4.0,0.09,Edina,3553.0
385000.0,3.0,3.0,0.14,Woodbury,3200.0
350000.0,4.0,3.0,0.43,Fridley,2096.0
565255.0,4.0,4.0,0.23,Rosemount,3756.0
495000.0,5.0,4.0,0.17,Lakeville,3840.0
276000.0,3.0,1.0,0.29,Brooklyn Park,984.0
385000.0,3.0,3.0,0.08,Prior Lake,3154.0
550000.0,4.0,4.0,0.42,Burnsville,3426.0
225000.0,2.0,1.0,0.12,Minneapolis,1856.0
350000.0,4.0,2.0,0.31,Oakdale,1920.0
235000.0,3.0,2.0,0.11,Saint Paul,1728.0
275000.0,2.0,3.0,0.04,Rosemount,1836.0
250000.0,4.0,2.0,0.49,Champlin,2448.0
275000.0,3.0,2.0,0.06,Apple Valley,2124.0
375000.0,4.0,3.0,0.25,Blaine,2250.0
264900.0,2.0,2.0,0.24,Brooklyn Center,2080.0
304999.0,3.0,2.0,0.15,Saint Louis Park,2400.0
284900.0,3.0,2.0,0.27,Anoka,2240.0
